"","task_id","learner_id","harrell_c","uno_c","rcll","rcll_erv","logloss","logloss_erv","intlogloss","intlogloss_erv","brier_proper","brier_proper_erv","brier_improper","brier_improper_erv","dcalib","caliba_ratio","caliba_diff","tuned","learner_group"
"19","aids2","NA",0.5,0.5,8.73294907181201,4.40298734206257e-05,13.55283122675,-3.06549180840054e-05,0.355437316850057,-0.00157119286439225,0.108550019433835,-0.000869858866155093,0.138626125000938,-0.000176252567486235,9.10649073678346,1.00131077215827,0.0247791588510308,"harrell_c","Baseline"
"20","aids2","AK",0.535533607006073,0.525335669517517,19.3972147815825,-1.23134885632792,31.395113102264,-1.32856511515159,1.03596805616187,-1.96105789087229,0.393117370283541,-2.69721800770732,0.39693688640707,-1.88587239120027,744.460964248444,5.92755678281308,4.92755678281308,"harrell_c","Baseline"
"21","aids2","CPH",0.560658240318298,0.543911242485046,8.72729389551475,0.000695022231981235,13.5410419090367,0.000836636768221566,0.354205861945127,0.00194832550700688,0.108216452575552,0.00244918273542747,0.138651856786677,-0.000282442301623487,29.4949008036647,0.995660387910585,0.025292248506098,"harrell_c","Classical"
"22","aids2","GLMN",0.5,0.5,8.73308041277727,2.8977649626083e-05,13.5526824310579,-1.95901414478783e-05,0.355362857926979,-0.00134824843390537,0.108531915845791,-0.000691879170590459,0.138624495551623,-0.000163036598740951,8.69584067511784,1.00049798745576,0.0246162850962059,"harrell_c","Classical"
"23","aids2","Pen",0.556198155879974,0.540436136722565,8.73291829223284,3.72818142772235e-05,13.5525831905678,-2.57025278197487e-05,0.353244715788303,0.00429275721939217,0.107870124267217,0.00525275902560325,0.13829817003159,0.00218893163232896,8.51986608437744,1.00085292686795,0.0251346465407931,"harrell_c","Classical"
"24","aids2","AFT",0.563770627975464,0.545535635948181,4.2582169985907,0.510367948989794,6.18122912545669,0.54166458725028,0.390282453458807,-0.104891307206208,0.118601545930021,-0.0986076179069386,0.145330044138038,-0.0497621632540873,30.3507558235338,1.05223732585379,0.052237325853787,"harrell_c","Classical"
"25","aids2","Flex",0.560739254951477,0.543967509269714,6.76556059502262,0.22556990269204,10.3099645469895,0.239608831083339,0.35355481200391,0.00380791231285642,0.108091269695709,0.00362589307228944,0.138633851989893,-0.000184489325992487,17.5700577004895,0.996648512367737,0.0256280083019123,"harrell_c","Classical"
"26","aids2","RFSRC",0.555099022388458,0.539407622814178,18.516515696099,-1.13005333032471,29.5897707959087,-1.19464800603782,0.361174405102188,-0.0179233899604806,0.109183504776926,-0.00656893616167578,0.137501636965129,0.00765313189646999,5.77693626931583,1.01184856739166,0.0292757931763396,"harrell_c","Trees"
"27","aids2","RAN",0.551889967918396,0.536573874950409,18.511367093633,-1.12951007561969,29.5951715563333,-1.19509500569093,0.380763104266711,-0.0798091297544195,0.114349967567259,-0.0614066874595716,0.140618561815834,-0.0157759641440298,7.87174833651982,1.03574894479783,0.0357489447978309,"harrell_c","Trees"
"28","aids2","CIF",0.55362137556076,0.540340685844421,8.87450220073754,-0.0154110951661832,13.7852277684334,-0.0163235060523265,0.350599404764056,0.0124082549932226,0.106991831478828,0.0137721391998155,0.138048619237294,0.00428364411890627,6.78120462100732,1.0038741041406,0.0260019174699135,"harrell_c","Trees"
"29","aids2","ORSF",0.561475229263306,0.54270510673523,8.76367147933225,-0.00342550155287089,13.604606743428,-0.00379566095474138,0.353565544146498,0.00427427165182592,0.107757983454292,0.00693759974272605,0.137715829297141,0.00634602265848299,6.85997029156963,1.0019450953223,0.0254577823503591,"harrell_c","Trees"
"30","aids2","RRT",0.506079006195068,0.502639842033386,9.11028307822136,-0.0434146289748121,13.3583804893656,0.0144522599833632,0.492092084919908,-0.371585214667547,0.133820808983948,-0.230334161701646,0.179301428765214,-0.293942324945466,1000,0.361834192215507,0.638165807784493,"harrell_c","Trees"
"31","aids2","MBST",0.563858807086945,0.545067644119263,11.8464114786017,-0.359274168698768,19.0573809904105,-0.409601092466788,4.8889088674268,-13.0056862388487,0.712088319302664,-5.7113334658543,0.712088406335026,-4.17115887089698,1000,1000,2416.61828976752,"harrell_c","Boosting"
"32","aids2","CoxB",0.559781551361084,0.544770967960358,8.72687827196818,0.000742040860718696,13.5419254353303,0.000773291336176007,0.353597789859991,0.00392403728962096,0.107952118510297,0.00515893119777437,0.138388857759885,0.00155648463472267,10.0733095908601,0.99762563425814,0.0251390384042402,"harrell_c","Boosting"
"33","aids2","XGBCox",0.551114666461945,0.534169256687164,8.72992201350262,0.000390798112819279,13.5421417028478,0.000763974285289692,0.353060779745774,0.00492312369509023,0.107938105483522,0.00445116594951449,0.138477945143489,0.00115230205568908,205.615896454803,0.990872733229907,0.0254931623008941,"harrell_c","Boosting"
"34","aids2","XGBAFT",0.549300873279572,0.533330881595612,21.5460760866511,-1.47687049048097,33.2189361581944,-1.4620355916747,0.692513444397689,-0.959731743608247,0.205539442190798,-0.902442083002577,0.25414747281147,-0.83572496688457,1000,0.219670885622199,0.780329114377801,"harrell_c","Boosting"
"35","bladder0","KM",0.5,0.5,14.879353620488,0,27.878162797998,0,0.573114464577706,0,0.198553257038654,0,0.216971856086306,0,204.900733202338,1.0156521157593,0.0553671883464138,"harrell_c","Baseline"
"36","bladder0","NA",0.5,0.5,14.7964658976548,0.00504639837759657,27.8786601865297,-1.85723701789708e-05,0.576375723452279,-0.00891500287008851,0.19898945216596,-0.00468413493840276,0.21740246279607,-0.00195388124452882,6.17904354821959,1.01167987355257,0.0668728248017138,"harrell_c","Baseline"
"37","bladder0","AK",0.567749828100204,0.560764157772064,17.7878535154573,-0.206720876190211,33.9398507753718,-0.228077517037439,0.714923240639248,-0.34275846775872,0.261337259606202,-0.44430183794735,0.273001566152191,-0.258457868307581,18.2216752900901,1.82927686373691,0.829276863736914,"harrell_c","Baseline"
"38","bladder0","CPH",0.596369767189026,0.621177160739899,14.7723684256818,0.00676375649048209,27.8571199249465,0.000805073648474175,0.596097377424606,-0.0539948673455517,0.209223502771878,-0.076179350893957,0.210011820303485,0.0321854004251318,7.97310574322451,0.994661240617412,0.0826949337150162,"harrell_c","Classical"
"39","bladder0","GLMN",0.525836837291717,0.545442950725555,14.794810163445,0.00514670497481584,27.8770877973513,3.28146625991677e-05,0.581146963930544,-0.0177138484282035,0.201586440209637,-0.0191775675325814,0.215579607232889,0.00627304522645447,5.84183331926221,1.01047100711892,0.0673605449080583,"harrell_c","Classical"
"40","bladder0","Pen",0.568860864639282,0.600260150432587,14.77252148435,0.0066935169541017,27.8377732574713,0.00150941826057094,0.56977902770051,-0.0146428545770028,0.197986724547623,-0.023853032881759,0.213460011181774,0.016161494205331,7.39290307443647,0.998506979717787,0.0603556401308486,"harrell_c","Classical"
"41","bladder0","AFT",0.598410320281982,0.625335466861725,3.04790598453708,0.792702067028162,4.98202268557833,0.81882565455222,0.587966038244576,-0.039146948854989,0.203336667021519,-0.0395639897206307,0.20971657251247,0.0331836357343817,8.53914944357989,0.981303057694377,0.0835783619616488,"harrell_c","Classical"
